SHA 256 FLAT,PE256 Authenticode,Filename,Architecture,Partner,CVEs,Revocation List Date
89C7492FAA5DFEFFE4F126764CD556A82B53520404636BD50C32405346959016,4B59C6D8E94428C4CBDB0F306FED75B099EA349431F001AA819C3BD0D1600812,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
DBEB49F986EC6618E7C256D3DB4E3D5378A6EE3439C5949AE57E12722A73A198,52CEADA58E8D14AB47E706DCD6264D82AFFC0F9FC62AB46F77BE46F262AE1B17,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
176693F4060E5330AE384BBB5470A0F3C936EC725DAABA81D5DB2B820141D282,633F9806BC96A831CC2C8D521D71E9EBD02180DABA1A50978EF6B72E5034E9EF,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
78D6FDE56994BCF26964ED51DF446165DAD66BCB0BC6792B9EDD2850F19DEA4F,64CCC886EB99C30AA808E5CA9BD371577BAF9D3FA0E450118464F514B47A028A,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
6E90699DC49B40F02790D085E3A1B9CEB2F81D85F55D2054163B3432FB87F59B,6B8EEC829F0373931099F070CBD4E2E1380CD5644201D05D80D86B1E7ED0B08B,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
268CED16B53E3430A28F1713A0D155A68BED89DB264D8D8170EB6BC548C9424B,75E78C197FF91F574735A3A606E56862E9E0B84DF0CF69F7C7F43CBC171AB371,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
7429F9578205C654FC25D2FBE8B6F27D8082E049A962982EB70F55DCA02BE882,7F9602C123A090BB0C4C3B69662BC52D675A0A4ED444D1C1E0E26C2B0DC3760B,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
9A59A2B53C8BBD2E536EADE26F26F3EE61129AB027812922B52C572364465E8C,7FC7196EBBFA0D7947DE66F37158DF23821F156F724FC3CC906F16E8EBFA3E9F,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
57B017C3A6AC4676B1852E407297158D1D471373DC299CF557832D9E3F13577A,8055EDEEB18561927DD5956BE9070C4503FEC783AA96F166F5F93FDBC3C2AB43,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
C1D93E3D7F580616051BC1456083F6DCC80DB4642E7AA2909041E86F8209583C,825ACCE0634B91818F57CE96B8314ECEE7373BD20DA77FB08B9B96D66EB65145,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
76AC59211DF73F8BC0F1369CE290BFF57AD705CD1EB3B402D19E12FE5FFBD6D6,8FDB0851B7639B3293019BF0A8DBD6B7DD57910AC0CC0224852C3381880F2A45,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
E23336EB1176965193B9733A01F8B7329DFF26D191EF427DC06ED89DD439C615,9E08464CEF9931473C384DB77278997AE92D50368C8D2B9D6AEA6E3323A2BBE7,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
7384B867C248569C3DB81E82AF35585AB3108858E958750098F9D8298CC9B8F6,9F2B71EC2FECC93E4EDEAE24B32F8857FA36A81A7272DEFD5435D29FA3BF828E,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
88C2EAC45B9480CC7E423558BA1B90097E8F12DBF98F4628C7A574C6371C6030,A22471B1D04C11CA895E8C078C221718C96C40309D64CF84144759CA7DFBD0D0,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
45A04261C55E72E48C90A5C821C3A519B4A0D9B1A6C3561CE7477AC399D23C5B,A372DA66E15D456DC4200BD3908E0943BA4EAF864F7A35062B6B1704320D090A,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
65FFA344151D7347ABD0DEB599086063A503FB6419BE9E4358851F6B6AE96749,A7B788A7849607348C0DE9041989F7D67EC302F0CE8D7FDE5E434801F012B5B1,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
F736ABAB18FA867218E4FBFEAA8A452C3B55F2981CC7E27E6CAF1FD9181EF294,A9CE2969A83982F80B6B2685568A7D6F8E58BCB5FABAA2F8168092175518A0C9,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
3E8EE29691F1F22F5B46C301EDFE411821D466E7A39672A416E387060A0EEFE0,B2BEAECAC1BDE409F82933D80FA3BF5FA0D1FF8D1F97E5260BB25C0FBBA35CA7,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
C190FBE65C28E7DBCA5AAE188C368CAB9A43ADB7F3B010843086D6DA77C3A6E5,B344D2F33E30A25EB927E4C1A419D019ACCFA8249A5CE622B8E7C7D8D5807A00,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
F64F70D1D3AD35BEC25526472C51765BEB40AAF72CA8EC1242E046F62C18C11E,B3EAFDEB6E2809BD72730E4FC7896B9D94543CA360E9629B63C039FF91274BEB,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
50A8B3CD4F80C8C27FA47242869FDE8B6B7709A8AD1AF0EF0A726D20623007D8,CB6722995D4821AEAA9871C1B9782A02ED2F3D2BC6C1AAFD3E6B7673A210A8FB,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
C2D9AB79B0593235C5EDC3CF77C3A48FCFA740D804A0397B3D9BD9AE9EE516D4,CB7BBABE6E9A118C420BE4294132A88BC494969D95B9884480BD4F68AB94FB2C,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
9CD99CEFF9B7496E7B6720AF4C561668D6993376EC18593E3F54B1540E5B31A0,D069A07B5ACDE004FE7286558041F1F123DD88BB1395E5E453F62F48EF37D199,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
1EC66D5D99383D9EB6CB553965D6ADEF787ABDDEC162844AF1CC04F24EDBCE08,D084AC3FCD80893B1878653C8BA9B71FB9C53E25843A989EF51A9B44C7EAFCBC,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
A84FFCA344A000BE6FC526DA7D7F701B87EF5559A71D8E63F806276E4D3DFE27,D759308D047E9206006B51B5770FA25EF5C124B8ACC6B0139F5883765FE30DEA,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
540CABD0862F121CE200DCEBB6C9D3B209B266F0CD413CEA2385886F965E5062,D860D3DC4D9A412E8FE8036100BDA7637B57A0168CA811781ED4A00815A97E0C,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
894C9E5370DA9DF83426F92C42CFDC5D79CE004ADBD45A7663E9F5E9A6A198C6,E226D6F3A332238FEE8A42A8FD57E8B009725DB5F8DF4DC1CB54F17C6F47A9C7,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
860C16809E3941BEBEDFF0BDE99C32AA77379C0BE1F6B174D20038A02162D3D5,EE0A54E2DD9848D7A209D2C945449A0BAC9A46C45E5E033C6982D2924839AC74,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
AEFCF3C2010344775B306EFA5FA4A9B7630AA95DA5B59C4E96A2524302B51E50,F330F23C09772A64E1478A19CE003FABCA4F52A9431A8C6803019AD532D7DDC8,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
37CAA54424C152D84DE63C288DF7CE27BA97B8671CF27DE4101066EEAE8BE90C,F3D38950A3CACF61C94DB9153576194E953B5785637159B3AA6F1E923220EAD4,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
AC22C4AD2E62A3A8369A311B69E9B3DD558359CB44DE8115E6BEF2AE5E5E7151,F923EFA6615CE9A93E5D69963B30ADB00F2D2059113F55BABC477BA889841F29,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
90AA7C82344C06E7657FA919AD2B7395A07F8A1ECA8C159029569BD4467CC7B2,C32E05EEF54D7EAA0DD89FE0F4D1A8D97671FB456F6299047C3192C3E3724BCA,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
997CCF341DBCE2EB9E119803723130DA90E8F1DD167A7B75400E73CBBADA54FD,A5E0C1C1FDEBE61C4DDBB66C57EB23BCAA86C36BAB9900AD10342A4971128EAC,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
0EC7C340AE2DAA6D5F7B261BB64A5E7E2351073FC5B893E07D03595DEE28F544,26ACA3C927095772FA26A4D63680597130AD161EEE8CBCE34B59E10C6167E92A,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
E785D139C9F008F9135EDFAD44492D11D09B83373ABE74AD45B7CADD25EBB464,8A03960BDEA6A4953AC50A2BBF9317BE228C2EBBC299E1E90CC7C6EB18F43B94,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
0CCF098A0B3F109F35C763E69DFA54190365999A78707EF63863A812C1C07F9C,1F535987EA7386DF6BFE75F51EFD35E4D2DA4B002DCA2999C0CB4B767BAFAFFD,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
73DD7327621AA77D919473F71D3175EFA40F174D3C16060C079CEF169CC51363,7D0B74AE42DF73A0C2C9CA64F6C83813D3D6A5C4B02BC47F566CEDD5682C691A,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
4640438E0AAEEE87664C893198B41AA03BBF3214E181AAC4E2DE81A5400D2C27,199F3CF990816D710F556722CA068597C4341B7F346642339839AE30495309D0,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
F50D0AAA4875B0B609D0F796AACB77D582E0246D3FC544F76ADB73B67A156626,4A9B1C438BC8F114BFAA82F5D533DA31CC610C276711422C74A167B8AEED7C82,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
8536BA8D9039C5F91752BDC45A7AD2F91FDA2334363850DCEB38FD87DB7632E4,958C0DB651F4E4CCD062446263618C877910E08257EC6D9BCDD8BF1E33134FFB,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
CD4A508F248776D8679ECEDB7BB1AF1752C23FDF66284522B4B36F242471B72C,0021B5B11CEB03402D618134800A36C54E1C4328AD389D50B40EACC1E881DCB5,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
1E75347868FC5FDDD501E1E2B56C7D511030513B0E9F45DC074DC562F11590E7,C9F9C03434997FBD0FBB698DAC556264EBE967F948A97978A0C32EF85F94B188,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
BC5D2B2C7E7CB051D084484259095B2868CAEC001C09A6FD33302B0AA0DFA7E2,1BCF1611E0CC92C9D46D2A51C7ECF6EC63C562EF759324A1D9151D508A16B7B3,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
DD32DCC6A6E054F4FB518B3F26EE9F41D338AB5EAFFF83F3682E34728EAAECEA,21258FA3877177AC480CB571134BEE7BA1531DDD1274217DFF71BCD618F6C3D5,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
7391D51035BE75620EE4F0F597DF65F54D3518A7CFB74276D7A778AAF7B39477,8810B37003E7CDDA026663968AA9E1B9CCCC96EED98528CF5A975BDE7B8084B7,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
66CC4EE53DAE4DD746AE6D8B58B858DDDF1634A498D5EF41F50264E6F948F526,C05B9250BDA8E86B6E5C6A8C584F0F61B4A3D243689965B5A955A2CB198D1E99,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
87150D354E809EE266FC005B1DECA64F70A72B9505AD79062D337EEF012CA896,DAF87006F2653909E39A52B7ECB234484E7AC84AC21EB59354C1BAFCDDF08D9C,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
DEA5BD5268B76F56B4091A20C806124DE8054FB07A652CF0E883BBA9A0938DE0,7490AD46B3AEA32DD21C46A7A42FF4183FFAA7C486C75C6438ADF936E512B9A5,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
372968218A3CBA11D964EF1B1E8CFF3804EDF96481B96B929208D1B483ADB30C,D28AEC97E28A38D94BE65369E43D01F6266195D6113E7ED17A6930A309288800,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
A7BF87F519397CA73C79AB94079E0E8218661C149713A8A286DBF1079E57B4BE,A5BCFC748DA415BD7F00B669E1237C9898A6D03517CC80B3626F0BE326046B28,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
07463549E9B992F78E7E64BD24BCA93754EF3674F5F5D76C4D44F462060DF0B9,86E9384C41F9339D9B0F80B48055D02BE5FF908860F2CEF63359E0D8B7937A27,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
331A6D1D07B7A19AB36312AB8303C9FA5B5D2628B6EF5C593846B6F4B824059F,DF6EC4F50BE2A4B7657F0397BED483BE143A18883615800A65A64B7E84D9B858,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
3142879893B677C1B25C92F9CF1DF3F90B209509992D52E9C64C3371296A9A08,4F93ED05AD7E20BDDE6241D24B196D6334C8C4010D92757E4868FF4BBD6A0F98,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
3A5B30A5017105C4CB30A0793FAE4600BF4A1A442D85C79E98405DC0083DEB8C,2A92103865FB60FC84D357180CC7DB45359B04AD419E8C4FAB74F7143FC0655A,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
9A7FA44AE658F9CDED2AA0CC440EAA8134FC1FAFED290ABBC8C45EC670884605,F4D7D6F0D820F749A442DAB0A34D53A71CE47DF51DE07E6723AB848108AD1945,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
46BA7E327D359A9B108CAFBBF2D7B6B32AA6767C2A3A472B4FFE2587FE376977,0B4908AD33CB2F7E87D3108B74364C5C42FA597807EEAC98DE5EC63F5896CE34,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
5E189C9D2633F0AC10ECB763A150568925884E29ED684050194D87B883B68B34,7803F12E7E1B7063502EB8E223A9013E2B61125A888B74D61465B51DE53276BA,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
FC40897F668AA86E5279CA8FEB62873A06A569742967E0F243F51ED56BDB53CD,4380A43A7B0BE1ACE54A65B3E25ED35F340D6906365821AF139941D5D6E1EA1B,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
AA4931B170DA278A4A954FEB76CBF7310B657AB9232D1C7A4B6EB628D8A98073,C999EB66393506C8149C35C8A8CE87671895D65167E4B0140B54DA72A92D7C88,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
94F92895ED36D4EA45B0942E755640420AF5CA3B8E3EA855FC6A39C9A3661666,AF3BBF0C275BDD5EBD8A87F00263847485572F8A983DEF0EAE9895CD93D7FFC3,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
A97E2E39DA89F16E0AFB9CF3A213205ED00BF2200A573812B5C5F56FDB8B2402,5AAFC9F5F98DB75F8519D8652924932939760F00DF8827FA2A6E36DB265F21F8,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
4CADDFE7EB99A666652EBDA685A542612C851C732801AA5B15AB39E826D7C1D7,706B8A820652212D3A5F57303C9CB2B80B9E79DCF2621F29318AF2346419EDFA,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
C2BC0ADF3826972A0F8EF7E63C008C52D68215CCAE493CCEF14C3D3F4F67BDD0,B632A6286C6FAA6643EC34311E0B9710A3508FC952E9A04263C33179E32814F8,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
494A55C84A5A244292DB7F678D4574C7CC6E58D522F0BE270D68B0F1A41E19D3,7AB5FF84B7B80A432366E3BBCC198ED382C9FD592CD5DD210138D2F9297CC1F6,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
5ED5BD6952F8E520D74AA3001BC587493AFB6D628C0A3BF80875676C63F07B75,6078C0FA37D9D35DADAC7AD90E90A3A95C44985A3D305BD22A5D838ED45491EE,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
5AA8E7418AE78250745BE3ACFC2B8D1FC1DD4D1DEFB54F19A508BD8247CC958F,AF93D5A2238F01D595A1BC2092F0AB29A550B2B96BDE7356EBF64D8F04234958,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
891C44B16ABB7063144BBEF23BC35609FD14BB3FCD8ADFD1E804526AF344EBD4,9F136F152A21885D574519554C7B64C15F014E413CDE6AD160F2091EBA9E6424,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
641A3F8E77A42F04B0F300399F0FE6545733DB7EE00FA402358723E84BC62741,91D56D765B020B99B7716582E3C380147FF0ACDDF63BB09ACDED0C0249E5CC8C,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
35F731A87345B78EAC85100D339ED77CE83B7DF6151B401B446A79D9FEBCD36D,DE7F766E4454DA118A6C42BEE476C4BB66F660BFDB88DB572C4621C43EC1836E,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
E8E83E3E343C069277EC4C1E79C5C61D20917E0451B9A980346732EEB7B840C1,A109E71AE3A0376CA0059A421250508EDB2BB624B6517A291F51E249F16B5CE7,bootarm.efi ,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
574695D73FF3813C780728858B4A6D2CE6D24B41308B23281E438B66A60E4424,35C16AA2BB4DADF5028F4801185CD368B922C6CF7651CB7FEF30DFB95920FB99,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
0E0D94096278CEDCF333D4902F64ADE7815ED4000A1F6EA45EB93D2DBE18E496,22B5A88D79B8146598613B3701B0D2AD3E1D2BC215D3A613A30356953239485C,bootarm.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
997CCF341DBCE2EB9E119803723130DA90E8F1DD167A7B75400E73CBBADA54FD,06E3F646CEB102372E3E086D46234B06A9AF13EEF65AAD180EA2880BF8BC12A8,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
AC390194D59EC41A1A01BD96417CFE79E833CD6BBCA820B5FCB35CC3FE99653B,731A31CC36C5A7D7445F9644CE4E850E99CC7962EF6E2DE98721447A1438D805,bootarm.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
86E5B25AA8072895E72E3D5F4BEACCC1488A434FB10BABE17FB9010DA4ED93BC,07B6D3AA86D0A8D5F46BDD5886D8F20FA2DD9377898D1139BD74B41F5E7AE44B,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
2674036BC5EE2446739FBBBE21F8480DA23AD5E98A6768754B4C9B9FC37EF2E2,A1A59CC2784246AD693B1DF151454642324E89C898566A59906891F48089ECE9,bootaa64.efi,64-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
85C838E95601A4B1CFA64600FC4A16330CB50D575FB2E89ECAA08D6B12B50CDF,C0530BADC4D066D5C4B8B955023E9EFA7FB9337ECB7E1298E7CBA172D8680485,bootmgfw.efi,64-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
A7CEA30E7B024C8710F9AE5C1302545CEEAF23B8DEBE362FB26562ACDD807325,D465D63B0384F16A1610B0A86C5D73B36A33709828DE8FE26DBAC6DC6EFA007D,bootaa64.efi,64-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
C334B9CA48819E7E408A3A3418879978828AA302BAA3ED86DE64D8AE5ACA0EAB,AB311E737112E4D34ABF545836BC671637663E93738CEFA37405214CE8C92A58,bootmgfw.efi,64-bit ARM,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
C990C8BF9D0C8E5A50CAF28C9FF6E8EA1949C5DD6AAAC5AB08B3A77CC0D5F011,1C19A5A240A361131DCC5EC25363DA6E79C7D55B3C79C0976C947F1D04A38AAA,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8,May-23
EA21E2A1F1779F77C35060CD8690D2E74116C4402DD10B6F8260DB2D00B4A9E5,941A51239ED416A788B5059DD647631B16E506C8F6AD87B1D5F3B8C97199A160,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8,May-23
AA38D5E097A9853A25A1DAA838ED83BC43569DB871FDF24888512A434024A866,FE0E58846C40717FEDE6A1E0D6A0546CBF8B8CF0B82258FC16D05BAB58107D34,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8,May-23
1EADF7BF5FDE916884A4BEB82DD68BA50BE05413F00AAE8571190A2EAA462640,05729029EF940C5E6EE96B3B1253C08783C01329BCE2E9951BC22A09223FC15C,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
D1AF02FCA7522C8D27E053544B3B653FF2DAFFCAE9C420E460235DACAB53F7CD,7FDDFE06C44DC4302DA54577353C18FDBE11B41CB3E6064EC1C116EE102FE080,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
642296E7342D651FE2FE547C1F08329777CCD44DC4F11C75FEC1F037A9B4B9B4,F02174BB75BC774DF2D7A63A0B0F7A040C9907399F97F642743DA97DF30104C7,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
73ED112C5EE295BA56BEA8679E062EE22A5E01B23438A7B8F459AF8F61A93BF4,FDBE6C45F2414421562D812EB67C5FA0CFD0D40AFE2CF0CDDC5E09054ACB4FE5,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
DE1CB8E571EEF26A3C4BABCEC97BA41894AE9DE7528A35BFF5FDDFF5C025CEED,5348075329A1087EBB689FCFC775304B09C6786A523F83E7BB90E26DE0E61FF7,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
6A412612692B81C56395EDBC4E4CB189478D15BD7474A01829ECF867C71ED871 ,BF550C6F826C96461552E665F53A4F275A14838FD64CCF773D194B78CE33E907,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
A09DBE91C9743163A3DC26BB7E51398C751DF7140D5DA4DD6D43B1915FA906EC ,324CBE75EF34E09A98C71B186F535F9091A1FF257BEA93DFEAF199EB352CA0F6,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
55A5BB13E3A985E0AB011E69B41704319DE0843F9254CF91ED2964C13AF345FE ,A6F13F3BB8132D248591F6762CED6D3A55EFD8812DB9730449E267CB6447145B,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
4BB0A426CA2A23E05B62A3008009AAD7F184F3D24DBD65E9AA81DE341BC5326F ,C21614E207B1991D3D6DF842009718652D241A8D926E221B85D069F1615E27A2,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
B510C9A79CB6CE1BC37912839AF57B453CC4A77C3D5DCC9935F8CCFF7C81F9FE ,D79651AA3A0491D33B7979F5B41936F8ACEFBA99BBA10E05FD6F54E2859CC589,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
3E5206C60B696D3B81696DF457D74881F0188ADFD75404A4C0AA627688975671 ,3E1A6021B3C6066E94F7F06AD7B29E35B1BD9EE496827A290EFB9BE7A27C5D63,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
C443B4E3083BDBF2296A5E0986022520535C01ECC6CA3E0F0F83F3B683672368 ,50F93402B66127D87B947067E9689DF5B2B36B253833FFE1E6CECA685FAE2D85,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
DB67C1601CC3B3313B9F6E8F12E76627E7BC6F3936BD8147FCAFAF5FB6556966 ,A5E476C4BA2ED8EF8C30F247F3E13AFA5C7E3A5A952E4B8325C22F33F7F23621,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
4B6C8947CAA89BE6077E2964C4F97425C663AEFEBCDFC373CAFD982367FB5CFF ,73BAEB8EB0B64056A7BC309642FDC589BF219928A906666D107E65E8B0DBF496,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
E9F55F39797D7ADAA99F2FE4138D413A10539C9663976B055A705A76C6A916D4 ,D455A3C084DF64CF66DC1D2BAB352C74AAF66035058DF1143EFBDD4298AA4527,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
132D59D83C29BE7351D35C44B846DFC3F37B3C62BC40EAC6AEC3FD68E7CFCFDE ,4F94F40C6B4BAC7BF219C73DAFD0870879F1DB10DE6C8620F6F1333D7AA5455A,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
2B334E6B147104306DD91F77E900C07383C0DDFF77C2979EC79EA5D92944C13D ,71A5716DECF09FE8BCBCC73225FE1E7012076CEA39B49E9E72AFA291B1FB717F,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
CF960A60921EF186A0A511BECC06B264407111D2AE6875C93496121887318EDE ,32D4BA3A03D1F2B6BC80D011C0FA107747B7B573FE96AAFFF21735ECF562D337,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
79193EAE46F687D00B90B3EBA361B35802BD42E2891A8A8C286B4C00119F9F94 ,F33727B54A9908CEC7ED8DB582A1482420FA257B61B559C47343110872ADF7D8,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
